Site_ID,sampledate,Q_cfs,TotP_mgL,TotP_lbday
USGS_5427910,12/26/2021,19.7,0.084,8.93
USGS_5427910,12/27/2021,20.7,0.0827,9.25
USGS_5427910,12/28/2021,22.3,0.0814,9.78
USGS_5427910,12/29/2021,22.4,0.08,9.7
USGS_5427910,12/30/2021,23.3,0.0787,9.9
USGS_5427910,12/31/2021,21.6,0.0773,9.04
USGS_5427910,1/1/2022,20.8,0.076,8.53
USGS_5427910,1/2/2022,22.4,0.0746,9.04
USGS_5427910,1/3/2022,20,0.0733,7.9
USGS_5427910,1/4/2022,16.6,0.072,6.47
USGS_5427910,1/5/2022,17.1,0.0706,6.53
USGS_5427910,1/6/2022,15.2,0.0693,5.7
USGS_5427910,1/7/2022,16.1,0.0679,5.92
USGS_5427910,1/8/2022,15.1,0.0666,5.44
USGS_5427910,1/9/2022,14.1,0.0652,4.96
USGS_5427910,1/10/2022,13,0.0639,4.49
USGS_5427910,1/11/2022,11.9,0.0626,4.03
USGS_5427910,1/12/2022,11.4,0.0612,3.77
USGS_5427910,1/13/2022,13.8,0.0602,4.48
USGS_5427910,1/14/2022,17.8,0.0603,5.81
USGS_5427910,1/15/2022,13.1,0.0606,4.28
USGS_5427910,1/16/2022,12.1,0.0609,3.97
USGS_5427910,1/17/2022,14.7,0.0612,4.85
USGS_5427910,1/18/2022,16.4,0.0615,5.44
USGS_5427910,1/19/2022,10.8,0.0618,3.62
USGS_5427910,1/20/2022,13.3,0.0621,4.46
USGS_5427910,1/21/2022,16.9,0.0624,5.71
USGS_5427910,1/22/2022,18.9,0.0628,6.4
USGS_5427910,1/23/2022,21,0.063,7.16
USGS_5427910,1/24/2022,22.7,0.0634,7.77
USGS_5427910,1/25/2022,21.3,0.0636,7.32
USGS_5427910,1/26/2022,22.1,0.064,7.63
USGS_5427910,1/27/2022,18.9,0.0643,6.56
USGS_5427910,1/28/2022,19,0.0646,6.63
USGS_5427910,1/29/2022,18.9,0.0649,6.62
USGS_5427910,1/30/2022,19.6,0.0652,6.88
USGS_5427910,1/31/2022,21.3,0.0655,7.52
USGS_5427910,2/1/2022,22.3,0.0658,7.93
USGS_5427910,2/2/2022,21.2,0.0661,7.57
USGS_5427910,2/3/2022,19.3,0.0664,6.93
USGS_5427910,2/4/2022,17.4,0.0667,6.25
USGS_5427910,2/5/2022,16.9,0.067,6.1
USGS_5427910,2/6/2022,17.3,0.0673,6.29
USGS_5427910,2/7/2022,17.7,0.0676,6.47
USGS_5427910,2/8/2022,17.9,0.0679,6.55
USGS_5427910,2/9/2022,17.9,0.0682,6.59
USGS_5427910,2/10/2022,17.8,0.0685,6.6
USGS_5427910,2/11/2022,17.8,0.0688,6.62
USGS_5427910,2/12/2022,16.6,0.0691,6.2
USGS_5427910,2/13/2022,15.2,0.0694,5.71
USGS_5427910,2/14/2022,14.2,0.0697,5.36
USGS_5427910,2/15/2022,15,0.07,5.68
USGS_5427910,2/16/2022,16.7,0.07,6.3
USGS_5427910,2/17/2022,17,0.07,6.44
USGS_5427910,2/18/2022,15,0.07,5.68
USGS_5427910,2/19/2022,17.5,0.07,6.62
USGS_5427910,2/20/2022,26.8,0.13,22
USGS_5427910,2/21/2022,35.4,1.29,251
USGS_5427910,2/22/2022,19,0.76,78.9
USGS_5427910,2/23/2022,16.4,0.415,37.1
USGS_5427910,2/24/2022,15.7,0.208,17.6
USGS_5427910,2/25/2022,16.6,0.182,16.3
USGS_5427910,2/26/2022,18.2,0.158,15.5
USGS_5427910,2/27/2022,25.6,0.134,18.4
USGS_5427910,2/28/2022,36.1,0.423,97.2
USGS_5427910,3/1/2022,69.1,1.67,628
USGS_5427910,3/2/2022,49.5,1.7,456
USGS_5427910,3/3/2022,29,1.05,170
USGS_5427910,3/4/2022,22.8,0.373,46.2
USGS_5427910,3/5/2022,33.7,0.593,161
USGS_5427910,3/6/2022,87.2,1.94,939
USGS_5427910,3/7/2022,51.8,1.43,401
USGS_5427910,3/8/2022,39.3,1.01,213
USGS_5427910,3/9/2022,29.5,0.644,104
USGS_5427910,3/10/2022,25.5,0.426,58.9
USGS_5427910,3/11/2022,23.9,0.313,40.4
USGS_5427910,3/12/2022,22.5,0.23,27.8
USGS_5427910,3/13/2022,26.7,0.205,29.6
USGS_5427910,3/14/2022,23.1,0.181,22.5
USGS_5427910,3/15/2022,23,0.161,20
USGS_5427910,3/16/2022,23.3,0.156,19.6
USGS_5427910,3/17/2022,27.7,0.152,22.8
USGS_5427910,3/18/2022,38.1,0.275,59.1
USGS_5427910,3/19/2022,45.6,0.452,112
USGS_5427910,3/20/2022,37.4,0.326,66.1
USGS_5427910,3/21/2022,32.4,0.296,51.9
USGS_5427910,3/22/2022,32.3,0.268,46.6
USGS_5427910,3/23/2022,61.8,0.334,112
USGS_5427910,3/24/2022,54.5,0.366,108
USGS_5427910,3/25/2022,47,0.332,84.4
USGS_5427910,3/26/2022,38.8,0.301,63.3
USGS_5427910,3/27/2022,30.8,0.27,45
USGS_5427910,3/28/2022,25.6,0.239,33.1
USGS_5427910,3/29/2022,25,0.208,28.1
USGS_5427910,3/30/2022,31.7,0.177,30.1
USGS_5427910,3/31/2022,57.9,0.309,98.9
USGS_5427910,4/1/2022,43.7,0.273,64.4
USGS_5427910,4/2/2022,40.2,0.254,55
USGS_5427910,4/3/2022,37.7,0.235,48
USGS_5427910,4/4/2022,46.5,0.217,54.4
USGS_5427910,4/5/2022,39,0.198,41.7
USGS_5427910,4/6/2022,53.8,0.179,52.2
USGS_5427910,4/7/2022,43.6,0.162,38.2
USGS_5427910,4/8/2022,41.2,0.145,32.4
USGS_5427910,4/9/2022,34.4,0.128,23.9
USGS_5427910,4/10/2022,28.9,0.111,17.4
USGS_5427910,4/11/2022,27,0.0944,13.8
USGS_5427910,4/12/2022,25.6,0.0809,11.2
USGS_5427910,4/13/2022,29.3,0.0794,12.6
USGS_5427910,4/14/2022,34,0.0789,14.5
USGS_5427910,4/15/2022,28.7,0.0784,12.1
USGS_5427910,4/16/2022,25.8,0.0779,10.9
USGS_5427910,4/17/2022,24.8,0.0774,10.4
USGS_5427910,4/18/2022,23.8,0.0769,9.89
USGS_5427910,4/19/2022,24,0.0764,9.9
USGS_5427910,4/20/2022,24.7,0.0759,10.1
USGS_5427910,4/21/2022,25.2,0.0754,10.3
USGS_5427910,4/22/2022,47.8,0.184,58.3
USGS_5427910,4/23/2022,44,0.201,48.2
USGS_5427910,4/24/2022,38.6,0.176,36.7
USGS_5427910,4/25/2022,34,0.158,29.1
USGS_5427910,4/26/2022,27.7,0.141,21.1
USGS_5427910,4/27/2022,27.2,0.13,19.1
USGS_5427910,4/28/2022,26.1,0.129,18.1
USGS_5427910,4/29/2022,24.4,0.127,16.7
USGS_5427910,4/30/2022,28.7,0.125,19.4
USGS_5427910,5/1/2022,30.3,0.124,20.3
USGS_5427910,5/2/2022,26.8,0.122,17.7
USGS_5427910,5/3/2022,32.2,0.121,21
USGS_5427910,5/4/2022,31.7,0.119,20.4
USGS_5427910,5/5/2022,28,0.117,17.8
USGS_5427910,5/6/2022,25.7,0.116,16.1
USGS_5427910,5/7/2022,23.9,0.114,14.7
USGS_5427910,5/8/2022,23.9,0.113,14.5
USGS_5427910,5/9/2022,23.4,0.111,14
USGS_5427910,5/10/2022,23,0.109,13.6
USGS_5427910,5/11/2022,21.7,0.108,12.6
USGS_5427910,5/12/2022,21.5,0.106,12.3
USGS_5427910,5/13/2022,20.2,0.105,11.4
USGS_5427910,5/14/2022,19.7,0.103,10.9
USGS_5427910,5/15/2022,19.9,0.101,10.9
USGS_5427910,5/16/2022,17.9,0.1,9.69
USGS_5427910,5/17/2022,18.3,0.101,10
USGS_5427910,5/18/2022,20.7,0.102,11.5
USGS_5427910,5/19/2022,20.2,0.103,11.3
USGS_5427910,5/20/2022,19.3,0.105,10.9
USGS_5427910,5/21/2022,19.3,0.106,11
USGS_5427910,5/22/2022,17.6,0.107,10.1
USGS_5427910,5/23/2022,18.9,0.108,11
USGS_5427910,5/24/2022,18.1,0.109,10.7
USGS_5427910,5/25/2022,27.1,0.165,28
USGS_5427910,5/26/2022,35.8,0.267,51.7
USGS_5427910,5/27/2022,29.2,0.213,33.4
USGS_5427910,5/28/2022,25.5,0.176,23.8
USGS_5427910,5/29/2022,22.7,0.168,20.1
USGS_5427910,5/30/2022,21.6,0.16,18.1
USGS_5427910,5/31/2022,19,0.153,15
USGS_5427910,6/1/2022,17.8,0.146,13.3
USGS_5427910,6/2/2022,16.8,0.142,12.1
USGS_5427910,6/3/2022,16,0.138,11.1
USGS_5427910,6/4/2022,15.9,0.134,10.6
USGS_5427910,6/5/2022,17.9,0.141,12.7
USGS_5427910,6/6/2022,25.2,0.214,27.6
USGS_5427910,6/7/2022,20.1,0.176,17.6
USGS_5427910,6/8/2022,39.6,0.172,37.9
USGS_5427910,6/9/2022,31.2,0.256,40.6
USGS_5427910,6/10/2022,25,0.205,25.4
USGS_5427910,6/11/2022,22.8,0.185,20.6
USGS_5427910,6/12/2022,19.8,0.174,16.4
USGS_5427910,6/13/2022,29.5,0.197,36.3
USGS_5427910,6/14/2022,47.2,0.267,68
USGS_5427910,6/15/2022,44.4,0.296,93.3
USGS_5427910,6/16/2022,96.3,0.528,291
USGS_5427910,6/17/2022,33.3,0.353,58.4
USGS_5427910,6/18/2022,24,0.177,20.1
USGS_5427910,6/19/2022,21,0.098,9.22
USGS_5427910,6/20/2022,18,0.0963,7.41
USGS_5427910,6/21/2022,15.5,0.0946,5.93
USGS_5427910,6/22/2022,12.6,0.0928,4.32
USGS_5427910,6/23/2022,12.6,0.0911,4.02
USGS_5427910,6/24/2022,11.3,0.0894,4.72
USGS_5427910,6/25/2022,10.6,0.0877,2.49
USGS_5427910,6/26/2022,10.2,0.086,4.11
USGS_5427910,6/27/2022,10.4,0.0842,3.13
USGS_5427910,6/28/2022,12.9,0.0825,4.3
USGS_5427910,6/29/2022,13.6,0.0808,4.58
USGS_5427910,6/30/2022,13.1,0.079,4.33
USGS_5427910,7/1/2022,12.5,0.0773,4.09
USGS_5427910,7/2/2022,13,0.0756,4.26
USGS_5427910,7/3/2022,12.9,0.0739,4.2
USGS_5427910,7/4/2022,12.9,0.0722,4.13
USGS_5427910,7/5/2022,16.3,0.0787,6.48
USGS_5427910,7/6/2022,40.4,0.2,40.6
USGS_5427910,7/7/2022,18.1,0.212,18.5
USGS_5427910,7/8/2022,15.4,0.213,15.7
USGS_5427910,7/9/2022,14.2,0.214,14.6
USGS_5427910,7/10/2022,13.7,0.215,14.3
USGS_5427910,7/11/2022,14.4,0.216,15.3
USGS_5427910,7/12/2022,12.6,0.218,13.4
USGS_5427910,7/13/2022,13.2,0.219,14.4
USGS_5427910,7/14/2022,13.4,0.22,14.8
USGS_5427910,7/15/2022,13.6,0.219,15.2
USGS_5427910,7/16/2022,14.5,0.218,16.3
USGS_5427910,7/17/2022,12.1,0.217,13.6
USGS_5427910,7/18/2022,12.1,0.216,13.7
USGS_5427910,7/19/2022,10.9,0.215,12.5
USGS_5427910,7/20/2022,12.7,0.213,14.6
USGS_5427910,7/21/2022,11.4,0.212,13.1
USGS_5427910,7/22/2022,12.1,0.211,13.8
USGS_5427910,7/23/2022,14,0.216,16.5
USGS_5427910,7/24/2022,34.8,0.328,62
USGS_5427910,7/25/2022,18.2,0.284,28.3
USGS_5427910,7/26/2022,14.6,0.225,17.8
USGS_5427910,7/27/2022,17,0.215,19.9
USGS_5427910,7/28/2022,14.2,0.214,16.4
USGS_5427910,7/29/2022,12.7,0.213,14.6
USGS_5427910,7/30/2022,14.7,0.211,16.7
USGS_5427910,7/31/2022,12.2,0.21,13.9
USGS_5427910,8/1/2022,15.1,0.208,17
USGS_5427910,8/2/2022,14.6,0.207,16.3
USGS_5427910,8/3/2022,15.2,0.205,16.9
USGS_5427910,8/4/2022,16.8,0.204,18.5
USGS_5427910,8/5/2022,13.1,0.202,14.4
USGS_5427910,8/6/2022,13.6,0.201,14.8
USGS_5427910,8/7/2022,58,0.331,101
USGS_5427910,8/8/2022,38.7,0.442,82.6
USGS_5427910,8/9/2022,29.7,0.515,71.8
USGS_5427910,8/10/2022,26.3,0.478,58.2
USGS_5427910,8/11/2022,23.9,0.438,47.5
USGS_5427910,8/12/2022,23.4,0.397,41.9
USGS_5427910,8/13/2022,20.3,0.357,31.6
USGS_5427910,8/14/2022,18.3,0.316,24.8
USGS_5427910,8/15/2022,16.8,0.282,19.8
USGS_5427910,8/16/2022,17,0.274,19.6
USGS_5427910,8/17/2022,15.9,0.269,17.5
USGS_5427910,8/18/2022,15.6,0.264,16.7
USGS_5427910,8/19/2022,15.8,0.259,16.7
USGS_5427910,8/20/2022,19.6,0.253,21.4
USGS_5427910,8/21/2022,21.3,0.248,23.3
USGS_5427910,8/22/2022,14.8,0.243,14.4
USGS_5427910,8/23/2022,16.6,0.238,16.3
USGS_5427910,8/24/2022,14.5,0.233,13.3
USGS_5427910,8/25/2022,167,0.482,462
USGS_5427910,8/26/2022,132,0.375,269
USGS_5427910,8/27/2022,108,0.343,200
USGS_5427910,8/28/2022,90.1,0.313,152
USGS_5427910,8/29/2022,75.1,0.284,115
USGS_5427910,8/30/2022,45.1,0.258,63
USGS_5427910,8/31/2022,40.1,0.248,53.6
USGS_5427910,9/1/2022,39.8,0.241,51.8
USGS_5427910,9/2/2022,37.9,0.235,48.1
USGS_5427910,9/3/2022,48,0.344,93.6
USGS_5427910,9/4/2022,47.1,0.292,75.9
USGS_5427910,9/5/2022,42.7,0.236,54.4
USGS_5427910,9/6/2022,44.9,0.234,56.7
USGS_5427910,9/7/2022,41.2,0.231,51.4
USGS_5427910,9/8/2022,42.6,0.229,52.6
USGS_5427910,9/9/2022,37.8,0.226,46.2
USGS_5427910,9/10/2022,35.4,0.224,42.9
USGS_5427910,9/11/2022,53.6,0.284,86.3
USGS_5427910,9/12/2022,116,0.396,250
USGS_5427910,9/13/2022,73.9,0.291,117
USGS_5427910,9/14/2022,64,0.232,80.5
USGS_5427910,9/15/2022,57.5,0.208,64.5
USGS_5427910,9/16/2022,48.1,0.187,48.7
USGS_5427910,9/17/2022,43,0.167,38.9
USGS_5427910,9/18/2022,36.1,0.147,28.7
USGS_5427910,9/19/2022,30,0.129,21
USGS_5427910,9/20/2022,28.8,0.124,19.3
USGS_5427910,9/21/2022,28.2,0.121,18.4
USGS_5427910,9/22/2022,26.3,0.117,16.7
USGS_5427910,9/23/2022,23.3,0.114,14.4
USGS_5427910,9/24/2022,24.7,0.111,14.8
USGS_5427910,9/25/2022,27.8,0.108,16.2
USGS_5427910,9/26/2022,21.7,0.104,12.2
USGS_5427910,9/27/2022,25.1,0.101,13.7
USGS_5427910,9/28/2022,19.6,0.098,10.4
USGS_5427910,9/29/2022,21.5,0.0948,11
USGS_5427910,9/30/2022,17.7,0.0916,8.74
