"","sampledate","Project.x","Date_Time","TotP_mgL","sampletime.x","Site_ID.x","Project.y","Date.Time","SRP_mgL","Site_ID.y","sampletime.y"
"951",2021-07-20,"Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","7/20/2021 9:00",0.15,"9:00:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","7/20/2021 9:00",0.11,"WIDNR_133040","9:00:00"
"952",2021-08-09,"","8/9/2021 12:25",0.123,"12:25:00","WIDNR_133040","","8/9/2021 12:25",0.0865,"WIDNR_133040","12:25:00"
"953",2021-08-16,"Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","8/16/2021 13:00",0.07,"1:00:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","8/16/2021 13:00",0.049,"WIDNR_133040","1:00:00"
"954",2021-09-15,"","9/15/2021 9:35",0.0434,"9:35:00","WIDNR_133040","","9/15/2021 9:35",0.0218,"WIDNR_133040","9:35:00"
"955",2021-09-20,"Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","9/20/2021 8:00",0.05,"8:00:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","9/20/2021 8:00",0.012,"WIDNR_133040","8:00:00"
"956",2021-10-04,"","10/4/2021 9:45",0.0298,"9:45:00","WIDNR_133040","","10/4/2021 9:45",0.011,"WIDNR_133040","9:45:00"
"957",2021-10-14,"","10/14/2021 9:30",0.0493,"9:30:00","WIDNR_133040","","10/14/2021 9:30",0.0343,"WIDNR_133040","9:30:00"
"958",2021-10-18,"Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","10/18/2021 8:15",0.06,"8:15:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","10/18/2021 8:15",0.017,"WIDNR_133040","8:15:00"
"959",2021-11-15,"","11/15/2021 11:10",0.018,"11:10:00","WIDNR_133040","","11/15/2021 11:10",0.00556,"WIDNR_133040","11:10:00"
"960",2021-12-13,"","12/13/2021 12:10",0.0514,"12:10:00","WIDNR_133040","","12/13/2021 12:10",0.0134,"WIDNR_133040","12:10:00"
"961",2021-12-16,"","12/16/2021 21:45",0.0506,"9:45:00","WIDNR_133040","","12/16/2021 21:45",0.0102,"WIDNR_133040","9:45:00"
"962",2021-12-17,"","12/17/2021 15:50",0.0723,"3:50:00","WIDNR_133040","","12/17/2021 15:50",0.0133,"WIDNR_133040","3:50:00"
"963",2022-01-13,"","1/13/2022 9:35",0.0322,"9:35:00","WIDNR_133040","","1/13/2022 9:35",0.0186,"WIDNR_133040","9:35:00"
"964",2022-02-15,"","2/15/2022 9:33",0.0423,"9:33:00","WIDNR_133040","","2/15/2022 9:33",0.0168,"WIDNR_133040","9:33:00"
"965",2022-03-01,"","3/1/2022 20:25",0.0491,"8:25:00","WIDNR_133040","","3/1/2022 20:25",0.0116,"WIDNR_133040","8:25:00"
"966",2022-03-02,"","3/2/2022 2:30",0.0835,"2:30:00","WIDNR_133040","","3/2/2022 2:30",0.0171,"WIDNR_133040","2:30:00"
"967",2022-03-04,"","3/4/2022 13:45",0.124,"1:45:00","WIDNR_133040","","3/4/2022 13:45",0.0121,"WIDNR_133040","1:45:00"
"968",2022-03-05,"","3/5/2022 22:15",0.144,"10:15:00","WIDNR_133040","","3/5/2022 22:15",0.00776,"WIDNR_133040","10:15:00"
"969",2022-03-06,"","3/6/2022 22:50",0.724,"10:50:00","WIDNR_133040","","3/6/2022 22:50",0.391,"WIDNR_133040","10:50:00"
"970",2022-03-07,"","3/7/2022 4:55",0.896,"4:55:00","WIDNR_133040","","3/7/2022 4:55",0.498,"WIDNR_133040","4:55:00"
"971",2022-03-15,"","3/15/2022 9:15",0.0774,"9:15:00","WIDNR_133040","","3/15/2022 9:15",0.0315,"WIDNR_133040","9:15:00"
"972",2022-03-19,"","3/19/2022 23:40",0.127,"11:40:00","WIDNR_133040","","3/19/2022 23:40",0.0527,"WIDNR_133040","11:40:00"
"973",2022-03-23,"","3/23/2022 23:25",0.149,"11:25:00","WIDNR_133040","","3/23/2022 23:25",0.0571,"WIDNR_133040","11:25:00"
"974",2022-03-24,"","3/24/2022 17:30",0.122,"5:30:00","WIDNR_133040","","3/24/2022 17:30",0.0484,"WIDNR_133040","5:30:00"
"975",2022-03-25,"","3/25/2022 6:10",0.141,"6:10:00","WIDNR_133040","","3/25/2022 6:10",0.0662,"WIDNR_133040","6:10:00"
"976",2022-03-26,"","3/26/2022 11:10",0.196,"11:10:00","WIDNR_133040","","3/26/2022 11:10",0.0616,"WIDNR_133040","11:10:00"
"977",2022-03-31,"","3/31/2022 18:20",0.0874,"6:20:00","WIDNR_133040","","3/31/2022 18:20",0.0287,"WIDNR_133040","6:20:00"
"978",2022-04-01,"","4/1/2022 6:25",0.0518,"6:25:00","WIDNR_133040","","4/1/2022 6:25",0.023,"WIDNR_133040","6:25:00"
"979",2022-04-07,"","4/7/2022 7:00",0.0653,"7:00:00","WIDNR_133040","","4/7/2022 7:00",0.015,"WIDNR_133040","7:00:00"
"980",2022-04-12,"Southern District Intermittent vs. Perennial Streams Determinations","4/12/2022 9:15",0.0811,"9:15:00","WIDNR_133040","Southern District Intermittent vs. Perennial Streams Determinations","4/12/2022 9:15",0.00594,"WIDNR_133040","9:15:00"
"981",2022-04-21,"","4/21/2022 17:50",0.0807,"5:50:00","WIDNR_133040","","4/21/2022 17:50",1e-04,"WIDNR_133040","5:50:00"
"982",2022-04-22,"","4/22/2022 23:40",0.0665,"11:40:00","WIDNR_133040","","4/22/2022 23:40",0.00533,"WIDNR_133040","11:40:00"
"983",2022-04-23,"","4/23/2022 19:40",0.113,"7:40:00","WIDNR_133040","","4/23/2022 19:40",1e-04,"WIDNR_133040","7:40:00"
"984",2022-04-25,"Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","4/25/2022 8:20",0.11,"8:20:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","4/25/2022 8:20",0.008,"WIDNR_133040","8:20:00"
"985",2022-05-24,"Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","5/24/2022 10:35",0.15,"10:35:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","5/24/2022 10:35",0.012,"WIDNR_133040","10:35:00"
"986",2022-05-26,"James Road Nonpoint Detention Basin Evaluation 2022","5/26/2022 14:40",0.0958,"2:40:00","WIDNR_133040","James Road Nonpoint Detention Basin Evaluation 2022","5/26/2022 14:40",0.0405,"WIDNR_133040","2:40:00"
"987",2022-05-27,"James Road Nonpoint Detention Basin Evaluation 2022","5/27/2022 19:05",0.0514,"7:05:00","WIDNR_133040","James Road Nonpoint Detention Basin Evaluation 2022","5/27/2022 19:05",0.00692,"WIDNR_133040","7:05:00"
"988",2022-05-28,"James Road Nonpoint Detention Basin Evaluation 2022","5/28/2022 1:10",0.0482,"1:10:00","WIDNR_133040","James Road Nonpoint Detention Basin Evaluation 2022","5/28/2022 1:10",0.00995,"WIDNR_133040","1:10:00"
"989",2022-06-08,"2022-PFAS Phragmites","6/8/2022 23:40",0.111,"11:40:00","WIDNR_133040","2022-PFAS Phragmites","6/8/2022 23:40",0.0383,"WIDNR_133040","11:40:00"
"990",2022-06-09,"2022-PFAS Phragmites","6/9/2022 13:15",0.0908,"1:15:00","WIDNR_133040","2022-PFAS Phragmites","6/9/2022 13:15",0.0409,"WIDNR_133040","1:15:00"
"991",2022-06-10,"2022-PFAS Phragmites","6/10/2022 7:05",0.102,"7:05:00","WIDNR_133040","2022-PFAS Phragmites","6/10/2022 7:05",0.0511,"WIDNR_133040","7:05:00"
"992",2022-06-13,"Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","6/13/2022 10:00",1e-05,"10:00:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","6/13/2022 10:00",0.025,"WIDNR_133040","10:00:00"
"993",2022-06-14,"Big Roche-A-Cri and Little Roche-A-Cri Producer Led Watershed monitoring","6/14/2022 22:15",0.0477,"10:15:00","WIDNR_133040","Big Roche-A-Cri and Little Roche-A-Cri Producer Led Watershed monitoring","6/14/2022 22:15",0.011,"WIDNR_133040","10:15:00"
"994",2022-06-15,"","6/15/2022 22:55",0.0595,"10:55:00","WIDNR_133040","","6/15/2022 22:55",0.0214,"WIDNR_133040","10:55:00"
"995",2022-06-16,"","6/16/2022 23:00",0.108,"11:00:00","WIDNR_133040","","6/16/2022 23:00",0.0324,"WIDNR_133040","11:00:00"
"996",2022-06-17,"","6/17/2022 11:05",0.0884,"11:05:00","WIDNR_133040","","6/17/2022 11:05",0.0337,"WIDNR_133040","11:05:00"
"997",2022-06-18,"","6/18/2022 2:20",0.216,"2:20:00","WIDNR_133040","","6/18/2022 2:20",0.139,"WIDNR_133040","2:20:00"
"998",2022-07-06,"","7/6/2022 11:35",0.153,"11:35:00","WIDNR_133040","","7/6/2022 11:35",0.0677,"WIDNR_133040","11:35:00"
"999",2022-07-14,"","7/14/2022 9:10",0.17,"9:10:00","WIDNR_133040","","7/14/2022 9:10",0.00915,"WIDNR_133040","9:10:00"
"1000",2022-07-19,"Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","7/19/2022 8:15",0.16,"8:15:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","7/19/2022 8:15",0.013,"WIDNR_133040","8:15:00"
"1001",2022-08-08,"","8/8/2022 13:50",0.124,"1:50:00","WIDNR_133040","","8/8/2022 13:50",0.00442,"WIDNR_133040","1:50:00"
"1002",2022-08-15,"","8/15/2022 10:00",0.0862,"10:00:00","WIDNR_133040","","8/15/2022 10:00",0.00799,"WIDNR_133040","10:00:00"
"1003",2022-08-17,"Yahara WINs Adaptive Managment - Volunteer Stream Monitoring, Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","8/17/2022 8:50",0.09,"8:50:00","WIDNR_133040","Yahara WINs Adaptive Managment - Volunteer Stream Monitoring, Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","8/17/2022 8:50",0.008,"WIDNR_133040","8:50:00"
"1004",2022-08-25,"","8/25/2022 13:35",0.0698,"1:35:00","WIDNR_133040","","8/25/2022 13:35",0.0104,"WIDNR_133040","1:35:00"
"1005",2022-08-26,"","8/26/2022 12:15",0.0495,"12:15:00","WIDNR_133040","","8/26/2022 12:15",0.00729,"WIDNR_133040","12:15:00"
"1006",2022-09-12,"","9/12/2022 21:40",0.0429,"9:40:00","WIDNR_133040","","9/12/2022 21:40",0.0152,"WIDNR_133040","9:40:00"
"1007",2022-09-13,"","9/13/2022 21:55",0.0339,"9:55:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","9/13/2022 10:15",0.022,"WIDNR_133040","10:15:00"
"1008",2022-09-14,"","9/14/2022 9:56",0.0651,"9:56:00","WIDNR_133040","","9/14/2022 9:56",0.0321,"WIDNR_133040","9:56:00"
"1009",2022-10-03,"","10/3/2022 10:00",0.0403,"10:00:00","WIDNR_133040","","10/3/2022 10:00",0.0133,"WIDNR_133040","10:00:00"
"1010",2022-10-17,"Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","10/17/2022 10:40",1e-05,"10:40:00","WIDNR_133040","Madison Metropolitan Sewerage District and Rock River Coalition Stream Nutrient Data","10/17/2022 10:40",0.012,"WIDNR_133040","10:40:00"
"1011",2022-11-05,"","11/5/2022 22:55",0.0925,"10:55:00","WIDNR_133040","","11/5/2022 22:55",0.0095,"WIDNR_133040","10:55:00"
"1012",2022-11-06,"","11/6/2022 22:00",0.0593,"10:00:00","WIDNR_133040","","11/6/2022 22:00",0.00687,"WIDNR_133040","10:00:00"
"1013",2022-11-16,"","11/16/2022 9:30",0.0346,"9:30:00","WIDNR_133040","","11/16/2022 9:30",0.0121,"WIDNR_133040","9:30:00"
"1014",2022-12-13,"","12/13/2022 11:35",0.0331,"11:35:00","WIDNR_133040","","12/13/2022 11:35",0.0129,"WIDNR_133040","11:35:00"
"1015",2022-12-14,"","12/14/2022 18:35",0.0334,"6:35:00","WIDNR_133040","","12/14/2022 18:35",0.00824,"WIDNR_133040","6:35:00"
"1016",2022-12-15,"","12/15/2022 23:40",0.0343,"11:40:00","WIDNR_133040","","12/15/2022 23:40",0.015,"WIDNR_133040","11:40:00"
"1017",2022-12-16,"","12/16/2022 7:25",0.0538,"7:25:00","WIDNR_133040","","12/16/2022 7:25",0.0168,"WIDNR_133040","7:25:00"
"1018",2023-01-03,"","1/3/2023 21:15",0.0437,"9:15:00","WIDNR_133040","","1/3/2023 21:15",0.0179,"WIDNR_133040","9:15:00"
"1019",2023-01-10,"","1/10/2023 10:00",0.0634,"10:00:00","WIDNR_133040","","1/10/2023 10:00",0.0142,"WIDNR_133040","10:00:00"
"1020",2023-02-13,"","2/13/2023 10:05",0.0443,"10:05:00","WIDNR_133040","","2/13/2023 10:05",0.0131,"WIDNR_133040","10:05:00"
"1021",2023-02-15,"","2/15/2023 13:55",0.228,"1:55:00","WIDNR_133040","","2/15/2023 13:55",0.0239,"WIDNR_133040","1:55:00"
"1022",2023-02-16,"","2/16/2023 20:00",0.105,"8:00:00","WIDNR_133040","","2/16/2023 20:00",0.00811,"WIDNR_133040","8:00:00"
"1023",2023-02-21,"","2/21/2023 23:05",0.072,"11:05:00","WIDNR_133040","","2/21/2023 23:05",0.0173,"WIDNR_133040","11:05:00"
"1024",2023-02-27,"","2/27/2023 23:25",0.0608,"11:25:00","WIDNR_133040","","2/27/2023 23:25",0.00985,"WIDNR_133040","11:25:00"
"1025",2023-02-28,"","2/28/2023 23:40",0.276,"11:40:00","WIDNR_133040","","2/28/2023 23:40",0.0459,"WIDNR_133040","11:40:00"
"1026",2023-03-01,"","3/1/2023 5:45",0.271,"5:45:00","WIDNR_133040","","3/1/2023 5:45",0.135,"WIDNR_133040","5:45:00"
"1027",2023-03-02,"West District Proposed Cl sampling of Mill Creek","3/2/2023 17:50",0.198,"5:50:00","WIDNR_133040","West District Proposed Cl sampling of Mill Creek","3/2/2023 17:50",0.108,"WIDNR_133040","5:50:00"
"1028",2023-03-03,"West District Proposed Cl sampling of Mill Creek","3/3/2023 5:55",1.22,"5:55:00","WIDNR_133040","West District Proposed Cl sampling of Mill Creek","3/3/2023 5:55",0.173,"WIDNR_133040","5:55:00"
"1029",2023-03-06,"West District Proposed Cl sampling of Mill Creek","3/6/2023 22:10",0.101,"10:10:00","WIDNR_133040","West District Proposed Cl sampling of Mill Creek","3/6/2023 22:10",0.00737,"WIDNR_133040","10:10:00"
"1030",2023-03-07,"West District Proposed Cl sampling of Mill Creek","3/7/2023 10:15",0.0867,"10:15:00","WIDNR_133040","West District Proposed Cl sampling of Mill Creek","3/7/2023 10:15",0.00641,"WIDNR_133040","10:15:00"
